Date,Temperature,Humidity,Windspeed,Visibility,Weather Type
2015-10-02 03:00:00,7,78,9,10,113
2015-10-02 04:00:00,6,78,9,10,113
2015-10-02 05:00:00,6,78,9,10,113
2015-10-02 06:00:00,6,79,9,10,113
2015-10-02 07:00:00,6,73,9,10,113
2015-10-02 08:00:00,7,68,9,10,113
2015-10-02 09:00:00,8,62,9,10,113
2015-10-02 10:00:00,10,56,9,10,113
2015-10-02 11:00:00,12,51,10,10,113
2015-10-02 12:00:00,14,45,11,10,113
2015-10-02 13:00:00,15,44,12,10,113
2015-10-02 14:00:00,16,42,12,10,113
2015-10-02 15:00:00,17,41,12,10,113
2015-10-02 16:00:00,16,47,12,10,113
2015-10-02 17:00:00,16,52,11,10,113
2015-10-02 18:00:00,15,58,10,10,113
2015-10-02 19:00:00,13,62,10,10,113
2015-10-02 20:00:00,12,67,10,10,113
2015-10-02 21:00:00,11,71,9,10,113
2015-10-02 22:00:00,10,73,9,10,113
2015-10-02 23:00:00,9,75,9,10,113
2015-10-03 00:00:00,8,78,9,10,113
2015-10-03 01:00:00,8,80,8,10,113
2015-10-03 02:00:00,7,82,7,10,113
2015-10-03 03:00:00,7,84,6,10,113
2015-10-03 04:00:00,6,86,6,10,113
2015-10-03 05:00:00,6,88,5,10,122
2015-10-03 06:00:00,5,90,4,10,122
2015-10-03 07:00:00,6,83,3,10,122
2015-10-03 08:00:00,7,75,3,10,122
2015-10-03 09:00:00,8,68,2,10,122
2015-10-03 10:00:00,10,62,2,10,122
2015-10-03 11:00:00,12,56,2,10,116
2015-10-03 12:00:00,14,50,3,10,116
2015-10-03 13:00:00,15,49,3,10,116
2015-10-03 14:00:00,16,48,4,10,116
2015-10-03 15:00:00,18,46,5,10,116
2015-10-03 16:00:00,17,53,5,10,116
2015-10-03 17:00:00,16,59,5,10,113
2015-10-03 18:00:00,15,65,4,10,113
2015-10-03 19:00:00,14,72,4,10,113
2015-10-03 20:00:00,12,78,3,10,113
2015-10-03 21:00:00,11,84,3,10,113
2015-10-03 22:00:00,10,86,3,10,113
2015-10-03 23:00:00,9,89,3,10,113
2015-10-04 00:00:00,8,91,3,10,113
2015-10-04 01:00:00,8,91,4,10,113
2015-10-04 02:00:00,8,91,5,10,113
2015-10-04 03:00:00,8,90,6,10,113
2015-10-04 04:00:00,8,91,7,8,113
2015-10-04 05:00:00,8,92,7,6,143
2015-10-04 06:00:00,8,93,7,5,143
2015-10-04 07:00:00,8,88,6,6,143
2015-10-04 08:00:00,8,84,6,6,113
2015-10-04 09:00:00,9,79,5,7,113
2015-10-04 10:00:00,11,72,6,8,113
2015-10-04 11:00:00,12,65,7,9,113
2015-10-04 12:00:00,14,58,7,10,113
2015-10-04 13:00:00,15,55,8,10,113
2015-10-04 14:00:00,17,52,8,10,113
2015-10-04 15:00:00,18,49,9,10,113
2015-10-04 16:00:00,17,54,8,10,113
2015-10-04 17:00:00,17,58,6,10,113
2015-10-04 18:00:00,17,62,5,10,113
2015-10-04 19:00:00,16,63,6,10,113
2015-10-04 20:00:00,15,65,6,10,113
2015-10-04 21:00:00,14,66,6,10,113
2015-10-04 22:00:00,13,68,8,10,113
2015-10-04 23:00:00,12,70,9,10,113
2015-10-05 00:00:00,11,71,10,10,113
2015-10-05 01:00:00,11,74,11,10,113
2015-10-05 02:00:00,11,78,12,10,116
2015-10-05 03:00:00,11,81,13,10,116
2015-10-05 04:00:00,11,83,13,10,116
2015-10-05 05:00:00,11,86,14,10,116
2015-10-05 06:00:00,11,89,14,10,116
2015-10-05 07:00:00,12,86,15,10,116
2015-10-05 08:00:00,13,83,15,10,122
2015-10-05 09:00:00,14,80,16,10,122
2015-10-05 10:00:00,15,76,16,10,122
2015-10-05 11:00:00,16,72,16,10,119
2015-10-05 12:00:00,18,68,16,10,119
2015-10-05 13:00:00,19,68,16,10,119
2015-10-05 14:00:00,19,68,17,10,119
2015-10-05 15:00:00,20,69,17,10,119
2015-10-05 16:00:00,19,74,16,8,119
2015-10-05 17:00:00,19,80,15,6,266
2015-10-05 18:00:00,18,85,14,5,266
2015-10-05 19:00:00,17,88,13,5,266
2015-10-05 20:00:00,16,91,12,5,302
2015-10-05 21:00:00,15,95,11,5,302
2015-10-05 22:00:00,15,96,11,6,302
2015-10-05 23:00:00,15,97,11,6,302
2015-10-06 00:00:00,15,97,11,7,302
2015-10-06 01:00:00,15,98,11,6,302
2015-10-06 02:00:00,15,98,11,5,266
2015-10-06 03:00:00,15,99,11,4,266
2015-10-06 04:00:00,15,99,11,3,266
2015-10-06 05:00:00,15,99,11,2,248
2015-10-06 06:00:00,15,99,10,1,248
2015-10-06 07:00:00,15,96,12,2,248
2015-10-06 08:00:00,16,93,13,4,200
2015-10-06 09:00:00,17,90,14,6,200
2015-10-06 10:00:00,18,88,14,7,200
2015-10-06 11:00:00,19,86,15,8,200
2015-10-06 12:00:00,20,84,16,9,200
2015-10-06 13:00:00,20,84,16,9,200
2015-10-06 14:00:00,21,84,17,8,356
2015-10-06 15:00:00,21,85,17,8,356
2015-10-06 16:00:00,21,86,17,8,356
2015-10-06 17:00:00,20,87,17,9,353
2015-10-06 18:00:00,19,89,18,9,353
2015-10-06 19:00:00,18,90,17,9,353
2015-10-06 20:00:00,17,92,17,10,119
2015-10-06 21:00:00,17,93,17,10,119
2015-10-06 22:00:00,16,92,17,10,119
2015-10-06 23:00:00,16,92,18,10,119
2015-10-07 00:00:00,16,91,18,10,119
2015-10-07 01:00:00,15,90,19,10,119
2015-10-07 02:00:00,15,89,19,10,122
2015-10-07 03:00:00,15,88,20,10,122
2015-10-07 04:00:00,14,88,20,10,122
2015-10-07 05:00:00,14,87,20,10,122
2015-10-07 06:00:00,14,87,21,10,122
2015-10-07 07:00:00,14,85,21,10,122
2015-10-07 08:00:00,14,83,21,10,176
2015-10-07 09:00:00,15,81,21,10,176
2015-10-07 10:00:00,15,79,20,10,176
2015-10-07 11:00:00,15,77,20,10,353
2015-10-07 12:00:00,15,76,19,10,353
2015-10-07 13:00:00,15,76,19,10,353
2015-10-07 14:00:00,15,77,18,10,353
2015-10-07 15:00:00,15,77,17,10,353
2015-10-07 16:00:00,14,79,16,8,353
2015-10-07 17:00:00,14,82,15,6,266
2015-10-07 18:00:00,14,85,14,5,266
2015-10-07 19:00:00,14,85,13,6,266
2015-10-07 20:00:00,14,86,13,6,122
2015-10-07 21:00:00,14,86,13,7,122
2015-10-07 22:00:00,14,88,13,6,122
2015-10-07 23:00:00,13,89,12,6,266
2015-10-08 00:00:00,13,91,12,5,266
2015-10-08 01:00:00,13,91,12,6,266
2015-10-08 02:00:00,13,91,12,6,176
2015-10-08 03:00:00,13,91,11,7,176
2015-10-08 04:00:00,13,90,10,8,176
2015-10-08 05:00:00,13,89,10,9,116
2015-10-08 06:00:00,13,89,9,10,116
2015-10-08 07:00:00,13,84,9,10,116
2015-10-08 08:00:00,13,80,10,10,119
2015-10-08 09:00:00,13,76,10,10,119
2015-10-08 10:00:00,14,72,11,10,119
2015-10-08 11:00:00,14,68,12,10,122
2015-10-08 12:00:00,15,64,12,10,122
2015-10-08 13:00:00,15,64,12,10,122
2015-10-08 14:00:00,15,63,11,10,122
2015-10-08 15:00:00,15,63,10,10,122
2015-10-08 16:00:00,15,66,9,10,122
2015-10-08 17:00:00,15,68,9,10,122
2015-10-08 18:00:00,14,71,8,10,122
2015-10-08 19:00:00,14,73,8,10,122
2015-10-08 20:00:00,14,76,8,10,122
2015-10-08 21:00:00,13,78,7,10,122
2015-10-08 22:00:00,12,81,7,10,122
2015-10-08 23:00:00,11,83,6,10,116
2015-10-09 00:00:00,10,86,6,10,116
2015-10-09 01:00:00,10,87,5,10,116
2015-10-09 02:00:00,9,88,5,10,116
2015-10-09 03:00:00,8,89,4,10,116
2015-10-09 04:00:00,8,89,4,10,116
2015-10-09 05:00:00,7,89,5,10,116
2015-10-09 06:00:00,7,88,5,10,116
2015-10-09 07:00:00,8,84,5,10,116
2015-10-09 08:00:00,9,80,5,10,119
2015-10-09 09:00:00,10,76,6,10,119
2015-10-09 10:00:00,12,71,6,10,119
2015-10-09 11:00:00,13,66,6,10,116
2015-10-09 12:00:00,15,62,7,10,116
2015-10-09 13:00:00,15,60,7,10,116
2015-10-09 14:00:00,16,58,7,10,116
2015-10-09 15:00:00,17,56,7,10,116
2015-10-09 16:00:00,16,60,7,10,116
2015-10-09 17:00:00,16,65,8,10,116
2015-10-09 18:00:00,15,69,8,10,116
2015-10-09 19:00:00,15,72,8,10,116
2015-10-09 20:00:00,14,76,8,10,122
2015-10-09 21:00:00,14,80,9,10,122
2015-10-09 22:00:00,13,82,8,10,122
2015-10-09 23:00:00,12,84,7,10,116
2015-10-10 00:00:00,11,86,7,10,116
2015-10-10 01:00:00,10,89,7,8,116
2015-10-10 02:00:00,9,92,7,6,248
2015-10-10 03:00:00,9,95,6,3,248
2015-10-10 04:00:00,9,96,7,2,248
2015-10-10 05:00:00,9,98,7,1,248
2015-10-10 06:00:00,10,99,8,0,248
2015-10-10 07:00:00,10,97,10,2,248
2015-10-10 08:00:00,11,94,12,4,119
2015-10-10 09:00:00,12,92,13,7,119
2015-10-10 10:00:00,13,87,14,8,119
2015-10-10 11:00:00,14,82,15,9,119
2015-10-10 12:00:00,16,77,15,10,119
2015-10-10 13:00:00,16,74,15,10,119
2015-10-10 14:00:00,17,71,15,10,119
2015-10-10 15:00:00,17,69,15,10,119
2015-10-10 16:00:00,17,70,15,10,119
2015-10-10 17:00:00,16,71,15,10,113
2015-10-10 18:00:00,15,72,14,10,113
2015-10-10 19:00:00,14,73,14,10,113
2015-10-10 20:00:00,13,73,14,10,113
2015-10-10 21:00:00,12,73,14,10,113
2015-10-10 22:00:00,11,75,14,10,113
2015-10-10 23:00:00,10,76,13,10,113
2015-10-11 00:00:00,9,78,13,10,113
2015-10-11 01:00:00,8,79,13,10,113
2015-10-11 02:00:00,8,81,13,10,113
2015-10-11 03:00:00,7,82,13,10,113
2015-10-11 04:00:00,7,81,13,10,113
2015-10-11 05:00:00,6,79,13,10,113
2015-10-11 06:00:00,6,78,14,10,113
2015-10-11 07:00:00,6,74,14,10,113
2015-10-11 08:00:00,7,69,15,10,113
2015-10-11 09:00:00,7,64,15,10,113
2015-10-11 10:00:00,8,59,15,10,113
2015-10-11 11:00:00,10,55,15,10,113
2015-10-11 12:00:00,11,50,14,10,113
2015-10-11 13:00:00,12,49,15,10,113
2015-10-11 14:00:00,13,48,15,10,113
2015-10-11 15:00:00,13,47,15,10,113
2015-10-11 16:00:00,13,51,15,10,113
2015-10-11 17:00:00,12,55,15,10,113
2015-10-11 18:00:00,11,59,15,10,113
2015-10-11 19:00:00,10,62,15,10,113
2015-10-11 20:00:00,9,64,14,10,113
2015-10-11 21:00:00,8,67,14,10,113
